"id","created_at","ticker","quantity","entry_price","limit_price","stop_loss","take_profit","trailing_stop_distance","execution_method","scale_count","risk_amount","risk_reward","status","metadata"
"af69aed3","2026-05-06T19:28:25.374350","CS.PA","23","40.95","","40.1816","42.4868","0.7683999999999997","limit","1","17.673199999999994","2.0","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 95, ""composite_score"": 74.25, ""rr_ratio"": 2.0, ""recommendation"": ""BUY"", ""timestamp"": ""2026-05-06T17:28:25.372294""}"
"149c5495","2026-05-06T19:28:25.376371","MT.AS","18","39.7518","","38.6374","41.9805","1.1144000000000034","market","1","20.05920000000006","1.999910265613774","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 85, ""composite_score"": 77.25, ""rr_ratio"": 2.0, ""recommendation"": ""BUY"", ""timestamp"": ""2026-05-06T17:28:25.372164""}"
"45bde293","2026-01-05T09:00:00.000000","CS.PA","23","40.95","","40.1816","42.4868","0.7683999999999997","limit","1","17.673199999999994","2.0","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 95, ""composite_score"": 74.25, ""rr_ratio"": 2.0, ""recommendation"": ""BUY"", ""timestamp"": ""2026-05-06T17:28:25.372294""}"
"c501b028","2026-01-05T09:00:00.000000","MT.AS","18","39.7518","","38.6374","41.9805","1.1144000000000034","market","1","20.05920000000006","1.999910265613774","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 85, ""composite_score"": 77.25, ""rr_ratio"": 2.0, ""recommendation"": ""BUY"", ""timestamp"": ""2026-05-06T17:28:25.372164""}"
"057cbb50","2026-01-06T09:00:00.000000","CS.PA","23","40.95","","40.1816","42.4868","0.7683999999999997","limit","1","17.673199999999994","2.0","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 95, ""composite_score"": 74.25, ""rr_ratio"": 2.0, ""recommendation"": ""BUY"", ""timestamp"": ""2026-05-06T17:28:25.372294""}"
"68d62b6f","2026-01-06T09:00:00.000000","MT.AS","18","39.7518","","38.6374","41.9805","1.1144000000000034","market","1","20.05920000000006","1.999910265613774","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 85, ""composite_score"": 77.25, ""rr_ratio"": 2.0, ""recommendation"": ""BUY"", ""timestamp"": ""2026-05-06T17:28:25.372164""}"
"a992a761","2026-01-07T09:00:00.000000","CS.PA","23","40.95","","40.1816","42.4868","0.7683999999999997","limit","1","17.673199999999994","2.0","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 95, ""composite_score"": 74.25, ""rr_ratio"": 2.0, ""recommendation"": ""BUY"", ""timestamp"": ""2026-05-06T17:28:25.372294""}"
"61c8520c","2026-01-07T09:00:00.000000","MT.AS","18","39.7518","","38.6374","41.9805","1.1144000000000034","market","1","20.05920000000006","1.999910265613774","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 85, ""composite_score"": 77.25, ""rr_ratio"": 2.0, ""recommendation"": ""BUY"", ""timestamp"": ""2026-05-06T17:28:25.372164""}"
"3528f9ba","2026-01-08T09:00:00.000000","CS.PA","23","40.95","","40.1816","42.4868","0.7683999999999997","limit","1","17.673199999999994","2.0","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 95, ""composite_score"": 74.25, ""rr_ratio"": 2.0, ""recommendation"": ""BUY"", ""timestamp"": ""2026-05-06T17:28:25.372294""}"
"6a0bd0ee","2026-01-08T09:00:00.000000","MT.AS","18","39.7518","","38.6374","41.9805","1.1144000000000034","market","1","20.05920000000006","1.999910265613774","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 85, ""composite_score"": 77.25, ""rr_ratio"": 2.0, ""recommendation"": ""BUY"", ""timestamp"": ""2026-05-06T17:28:25.372164""}"
