"id","created_at","operation","ticker","quantity","price","amount","fees","stop_loss","take_profit","trailing_stop_distance","highest_price","status","status_at","notes"
"7447c373","2026-01-05T14:00:00.000000","BUY","MT.AS","18","39.354282000000005","708.38","0.0","37.7642","42.9319","","39.354282000000005","completed","2026-05-06T19:46:24.064819","Limit order 817abf61 executed @ 39.35"
"0609b510","2026-01-07T14:00:00.000000","BUY","BNP.PA","10","79.76429999999999","797.64","0.0","76.5415","87.0156","","79.76429999999999","completed","2026-05-06T19:46:24.922632","Limit order a6dbf3c7 executed @ 79.76"
"49d098da","2026-01-09T14:00:00.000000","SELL","BNP.PA","10","87.0156","870.16","0.0","","","","87.0156","completed","2026-05-06T19:46:25.935596","Take profit exit @ 87.02"
"db4ae97f","2026-01-13T14:00:00.000000","BUY","CS.PA","23","39.3525","905.11","0.0","37.7625","42.93","","39.3525","completed","2026-05-06T19:46:26.810030","Limit order 059d9f62 executed @ 39.35"
"b5b50d0c","2026-01-20T14:00:00.000000","BUY","AIR.PA","10","204.51697199999998","2045.17","0.0","196.2536","223.1094","","204.51697199999998","completed","2026-05-06T19:46:29.087262","Limit order fc2775db executed @ 204.52"
"192a6253","2026-01-20T14:00:00.000000","BUY","EN.PA","18","42.889572","772.01","0.0","41.1567","46.7886","","42.889572","completed","2026-05-06T19:46:29.089175","Limit order 0f0149bc executed @ 42.89"
"f98f1a71","2026-01-21T14:00:00.000000","SELL","MT.AS","18","42.9319","772.77","0.0","","","","42.9319","completed","2026-05-06T19:46:29.562520","Take profit exit @ 42.93"
"25a45355","2026-01-23T14:00:00.000000","BUY","EN.PA","18","43.003521","774.06","0.0","41.266","46.913","","43.003521","completed","2026-05-06T19:46:30.503614","Limit order cdd1b8db executed @ 43.00"
"1d98b957","2026-01-23T14:00:00.000000","SELL","CS.PA","23","37.7625","868.54","0.0","","","","37.7625","completed","2026-05-06T19:46:30.507552","Stop loss exit @ 37.76"
"2b87eab6","2026-01-26T14:00:00.000000","BUY","AIR.PA","10","201.017619","2010.18","0.0","192.8957","219.292","","201.017619","completed","2026-05-06T19:46:30.979907","Limit order 8441e9ff executed @ 201.02"
"6e073523","2026-01-27T14:00:00.000000","BUY","AIR.PA","10","196.740621","1967.41","0.0","188.7915","214.6262","","196.740621","completed","2026-05-06T19:46:31.458673","Limit order a9002e38 executed @ 196.74"
"577dec2b","2026-01-28T14:00:00.000000","BUY","AIR.PA","10","193.824477","1938.24","0.0","185.9932","211.4449","","193.824477","completed","2026-05-06T19:46:31.943483","Limit order 9decc03c executed @ 193.82"
"bb913db7","2026-02-02T14:00:00.000000","SELL","AIR.PA","40","185.9932","7439.73","0.0","","","","185.9932","completed","2026-05-06T19:46:33.442674","Stop loss exit @ 185.99"
"584e8e94","2026-02-04T14:00:00.000000","BUY","MT.AS","18","48.082122","865.48","0.0","46.1394","52.4532","","48.082122","completed","2026-05-06T19:46:34.445136","Limit order 78ea3fe2 executed @ 48.08"
"a427573d","2026-02-10T14:00:00.000000","SELL","MT.AS","18","52.4532","944.16","0.0","","","","52.4532","completed","2026-05-06T19:46:36.501419","Take profit exit @ 52.45"
"984bef6e","2026-02-11T14:00:00.000000","SELL","EN.PA","36","46.913","1688.87","0.0","","","","46.913","completed","2026-05-06T19:46:37.017485","Take profit exit @ 46.91"
"8665d777","2026-02-12T14:00:00.000000","BUY","BNP.PA","10","91.773","917.73","0.0","88.065","100.116","","91.773","completed","2026-05-06T19:46:37.534091","Limit order 632a5581 executed @ 91.77"
"9c3ef9a3","2026-02-12T14:00:00.000000","BUY","MT.AS","18","54.539100000000005","981.7","0.0","52.3355","59.4972","","54.539100000000005","completed","2026-05-06T19:46:37.536224","Limit order b7901774 executed @ 54.54"
"0b8acb55","2026-02-13T14:00:00.000000","BUY","BNP.PA","10","90.6741","906.74","0.0","87.0105","98.9172","","90.6741","completed","2026-05-06T19:46:38.059262","Limit order b44830ea executed @ 90.67"
"7f5bb818","2026-02-13T14:00:00.000000","SELL","MT.AS","18","52.3355","942.04","0.0","","","","52.3355","completed","2026-05-06T19:46:38.063854","Stop loss exit @ 52.34"
"1f9ead9d","2026-03-02T14:00:00.000000","BUY","MT.AS","18","54.9252","988.65","0.0","52.706","59.9184","","54.9252","completed","2026-05-06T19:46:44.213896","Limit order 0e9c64d1 executed @ 54.93"
"8f7b51a7","2026-03-02T14:00:00.000000","BUY","BNP.PA","10","94.545","945.45","0.0","90.725","103.14","","94.545","completed","2026-05-06T19:46:44.216667","Limit order 4ad34913 executed @ 94.55"
"1b356391","2026-03-03T14:00:00.000000","BUY","AI.PA","10","173.9232","1739.23","0.0","166.896","189.7344","","173.9232","completed","2026-05-06T19:46:44.785138","Limit order 46ada437 executed @ 173.92"
