"id","created_at","ticker","quantity","entry_price","limit_price","stop_loss","take_profit","trailing_stop_distance","execution_method","scale_count","risk_amount","risk_reward","status","metadata"
"1dd6f079","2026-05-06T19:39:08.424519","RNO.PA","32","44.8818","44.432981999999996","42.6377","48.4723","2.244099999999996","limit","1","71.81119999999987","1.5999732632235664","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 85, ""composite_score"": 76.5, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2026-05-06T17:39:08.422463""}"
"e06fb0d3","2026-05-06T19:39:08.426483","AIR.PA","10","153.7779","152.240121","146.089","166.0802","7.68889999999999","limit","1","76.8889999999999","1.6000078034569338","cancelled","{""strategy"": ""cac_pullback"", ""entry_score"": 85, ""composite_score"": 74.75, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2026-05-06T17:39:08.422480""}"
"ca3510c3","2025-01-03T09:00:00.000000","AIR.PA","10","152.2799","150.757101","144.6659","164.4623","7.614000000000004","limit","1","76.14000000000004","1.5999999999999992","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 95, ""composite_score"": 71.75, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2025-01-03T09:00:00.000000""}"
"c33372a1","2025-01-03T09:00:00.000000","AC.PA","22","44.7505","44.302995","42.513","48.3305","2.2375000000000043","limit","1","49.225000000000094","1.599999999999996","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 90, ""composite_score"": 80.25, ""rr_ratio"": 1.6, ""recommendation"": ""STRONG BUY"", ""timestamp"": ""2025-01-03T09:00:00.000000""}"
"4821eac4","2025-01-06T09:00:00.000000","MC.PA","10","609.794","603.69606","579.3043","658.5775","30.48969999999997","limit","1","304.8969999999997","1.599999344040776","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 79.0, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2025-01-06T09:00:00.000000""}"
"322caf3f","2025-01-06T09:00:00.000000","AIR.PA","10","153.2978","151.76482199999998","145.6329","165.5616","7.664899999999989","limit","1","76.64899999999989","1.5999947814061528","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 95, ""composite_score"": 78.75, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2025-01-06T09:00:00.000000""}"
"5f48e892","2025-01-07T09:00:00.000000","AIR.PA","10","152.107","150.58593","144.5017","164.2756","7.6053","limit","1","76.053","1.600015778470277","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 77.25, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2025-01-07T09:00:00.000000""}"
"0a956491","2025-01-07T09:00:00.000000","EL.PA","10","225.7649","223.507251","214.4766","243.8261","11.28830000000002","limit","1","112.88300000000021","1.5999929130161274","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 80, ""composite_score"": 74.5, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2025-01-07T09:00:00.000000""}"
"5ed2c8c8","2025-01-08T09:00:00.000000","AIR.PA","10","152.2799","150.757101","144.6659","164.4623","7.614000000000004","limit","1","76.14000000000004","1.5999999999999992","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 79.0, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2025-01-08T09:00:00.000000""}"
"80064fd1","2025-01-08T09:00:00.000000","CS.PA","23","33.0799","32.749101","31.4259","35.7263","1.6540000000000035","limit","1","38.04200000000008","1.5999999999999965","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 78, ""composite_score"": 71.95, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2025-01-08T09:00:00.000000""}"
"24265e98","2025-01-09T09:00:00.000000","AIR.PA","10","150.3594","148.855806","142.8414","162.3881","7.518000000000001","limit","1","75.18","1.5999866985900524","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 80.75, ""rr_ratio"": 1.6, ""recommendation"": ""STRONG BUY"", ""timestamp"": ""2025-01-09T09:00:00.000000""}"
"2c5d3055","2025-01-09T09:00:00.000000","RNO.PA","32","43.6896","43.252704","41.5051","47.1848","2.1845","limit","1","69.904","1.6000000000000019","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 79.0, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2025-01-09T09:00:00.000000""}"
"153014e2","2025-01-10T09:00:00.000000","AIR.PA","10","151.3004","149.787396","143.7354","163.4044","7.564999999999998","limit","1","75.64999999999998","1.6000000000000023","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 79.0, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2025-01-10T09:00:00.000000""}"
"71a4fc8a","2025-01-10T09:00:00.000000","CS.PA","23","32.1212","31.799988000000003","30.5152","34.6909","1.6060000000000016","limit","1","36.93800000000004","1.6000622665006194","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 83, ""composite_score"": 72.2, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2025-01-10T09:00:00.000000""}"
"acca70bb","2025-01-13T09:00:00.000000","AC.PA","22","45.5581","45.102519","43.2802","49.2028","2.2779000000000025","limit","1","50.113800000000055","1.6000263400500445","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 95, ""composite_score"": 73.5, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2025-01-13T09:00:00.000000""}"
"9bc28164","2025-01-13T09:00:00.000000","CS.PA","23","31.7795","31.461705","30.1905","34.3219","1.5889999999999986","limit","1","36.54699999999997","1.6000000000000019","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 93, ""composite_score"": 76.2, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2025-01-13T09:00:00.000000""}"
"4b75f6ab","2025-01-14T09:00:00.000000","AIR.PA","10","149.7832","148.285368","142.294","161.7658","7.4891999999999825","limit","1","74.89199999999983","1.599983976926781","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 86.0, ""rr_ratio"": 1.6, ""recommendation"": ""STRONG BUY"", ""timestamp"": ""2025-01-14T09:00:00.000000""}"
"dd26c543","2025-01-14T09:00:00.000000","AC.PA","22","46.2295","45.767205000000004","43.918","49.9279","2.3115000000000023","limit","1","50.85300000000005","1.599999999999998","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 90, ""composite_score"": 76.75, ""rr_ratio"": 1.6, ""recommendation"": ""BUY"", ""timestamp"": ""2025-01-14T09:00:00.000000""}"
