"id","created_at","ticker","quantity","entry_price","limit_price","stop_loss","take_profit","trailing_stop_distance","execution_method","scale_count","risk_amount","risk_reward","status","metadata"
"d52a53d9","2026-05-06T19:32:03.913248","CS.PA","23","40.95","40.5405","38.13","41.39","2.8200000000000003","limit","1","64.86000000000001","0.1560283687943254","cancelled","{""strategy"": ""cac_pullback"", ""entry_score"": 95, ""composite_score"": 62.75, ""rr_ratio"": 0.16, ""recommendation"": ""HOLD"", ""timestamp"": ""2026-05-06T17:32:03.911184""}"
"01d7109c","2026-05-06T19:32:03.915677","MT.AS","18","39.7518","39.354282000000005","36.0319","39.8714","3.7199000000000026","limit","1","66.95820000000005","0.03215140191940598","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 85, ""composite_score"": 64.94, ""rr_ratio"": 0.03, ""recommendation"": ""HOLD"", ""timestamp"": ""2026-05-06T17:32:03.911143""}"
"81cd605f","2026-01-05T09:00:00.000000","CS.PA","23","40.82","40.4118","38.13","41.39","2.6899999999999977","limit","1","61.86999999999995","0.21189591078066944","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 65.06, ""rr_ratio"": 0.21, ""recommendation"": ""BUY"", ""timestamp"": ""2026-01-05T09:00:00.000000""}"
"9a618bc3","2026-01-05T09:00:00.000000","MT.AS","18","39.3528","38.959272","36.0319","40.7092","3.3209000000000017","limit","1","59.77620000000003","0.4084434942334909","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 95, ""composite_score"": 73.06, ""rr_ratio"": 0.41, ""recommendation"": ""BUY"", ""timestamp"": ""2026-01-05T09:00:00.000000""}"
"00016b3e","2026-01-06T09:00:00.000000","CS.PA","23","40.54","40.1346","38.47","41.39","2.0700000000000003","limit","1","47.61000000000001","0.41062801932367216","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 73.31, ""rr_ratio"": 0.41, ""recommendation"": ""BUY"", ""timestamp"": ""2026-01-06T09:00:00.000000""}"
"20a75269","2026-01-06T09:00:00.000000","BNP.PA","10","80.57","79.76429999999999","75.39","82.84","5.179999999999993","limit","1","51.799999999999926","0.43822393822394085","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 71.75, ""rr_ratio"": 0.44, ""recommendation"": ""BUY"", ""timestamp"": ""2026-01-06T09:00:00.000000""}"
"67974f8b","2026-01-07T09:00:00.000000","BNP.PA","10","79.7","78.903","75.43","82.84","4.269999999999996","limit","1","42.69999999999996","0.7353629976580804","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 75.38, ""rr_ratio"": 0.74, ""recommendation"": ""BUY"", ""timestamp"": ""2026-01-07T09:00:00.000000""}"
"0b66f5a2","2026-01-07T09:00:00.000000","CS.PA","23","40.3","39.897","38.52","41.39","1.779999999999994","limit","1","40.93999999999986","0.6123595505618017","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 98, ""composite_score"": 72.01, ""rr_ratio"": 0.61, ""recommendation"": ""BUY"", ""timestamp"": ""2026-01-07T09:00:00.000000""}"
"da529a15","2026-01-08T09:00:00.000000","MT.AS","18","40.1507","39.749193","36.8796","41.4272","3.271099999999997","limit","1","58.879799999999946","0.390235700528874","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 95, ""composite_score"": 72.94, ""rr_ratio"": 0.39, ""recommendation"": ""BUY"", ""timestamp"": ""2026-01-08T09:00:00.000000""}"
"dab7d47b","2026-01-08T09:00:00.000000","BNP.PA","10","82.5","81.675","76.75","82.84","5.75","limit","1","57.5","0.059130434782609285","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 95, ""composite_score"": 69.12, ""rr_ratio"": 0.06, ""recommendation"": ""BUY"", ""timestamp"": ""2026-01-08T09:00:00.000000""}"
"43c4b6ad","2026-01-09T09:00:00.000000","EN.PA","18","43.4283","42.994017","41.2795","44.8289","2.1488000000000014","limit","1","38.678400000000025","0.651805658972448","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 76.56, ""rr_ratio"": 0.65, ""recommendation"": ""BUY"", ""timestamp"": ""2026-01-09T09:00:00.000000""}"
"54270663","2026-01-09T09:00:00.000000","CS.PA","23","39.99","39.5901","38.94","41.39","1.0500000000000043","limit","1","24.150000000000098","1.3333333333333266","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 98, ""composite_score"": 81.76, ""rr_ratio"": 1.33, ""recommendation"": ""STRONG BUY"", ""timestamp"": ""2026-01-09T09:00:00.000000""}"
"94f9a68e","2026-01-12T09:00:00.000000","CS.PA","23","39.75","39.3525","39.21","41.39","0.5399999999999991","limit","1","12.41999999999998","3.037037037037043","executed","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 87.75, ""rr_ratio"": 3.04, ""recommendation"": ""STRONG BUY"", ""timestamp"": ""2026-01-12T09:00:00.000000""}"
"05797930","2026-01-12T09:00:00.000000","CAP.PA","10","144.45","143.00549999999998","138.65","153.05","5.799999999999983","limit","1","57.99999999999983","1.4827586206896635","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 85.25, ""rr_ratio"": 1.48, ""recommendation"": ""STRONG BUY"", ""timestamp"": ""2026-01-12T09:00:00.000000""}"
"f135836d","2026-01-13T09:00:00.000000","CS.PA","23","39.0","38.61","37.7327","40.9009","1.2672999999999988","limit","1","29.14789999999997","1.4999605460427696","expired","{""strategy"": ""cac_pullback"", ""entry_score"": 100, ""composite_score"": 78.38, ""rr_ratio"": 1.5, ""recommendation"": ""BUY"", ""timestamp"": ""2026-01-13T09:00:00.000000""}"
